생산일자,공정,품목코드,생산수량
2026-03-02,접착,P1026A-01.75,2375
2026-03-02,누수,P1026A-03.00,2360
2026-03-02,누수,P5294A-02.00IGM,1685
2026-03-02,누수,P1026A-00.75,2420
2026-03-02,누수,P1026A-01.75,2385
2026-03-02,누수,P0174A-03.75DBK3,1690
2026-03-02,누수,P1026A-03.00,2420
2026-03-02,누수,P1026A-00.75,2410
2026-03-02,분리,Q0174-05.00DBK3,1717
2026-03-02,분리,Q1026-02.00,2965
2026-03-02,접착,P5294A-00.00IGM,925
2026-03-02,누수,P3405A-01.00SPC,1680
2026-03-02,누수,P3405A-01.00SPC,1710
2026-03-02,접착,P1026A-00.75,2430
2026-03-02,분리,Q1026-03.00,2500
2026-03-02,분리,Q1026-00.75,2433
2026-03-02,하이드,P1026A-03.00,2473
2026-03-02,분리,Q5420-03.25,1933
2026-03-02,분리,Q5420-03.00,1482
2026-03-02,분리,Q1026-01.75,2455
2026-03-02,접착,P1026A-01.75,2415
2026-03-02,분리,Q5420-02.50,1484
2026-03-02,접착,P1026A-03.00,2430
2026-03-02,접착,P1026A-01.75,2390
2026-03-02,접착,P1026A-03.00,2420
2026-03-02,분리,Q1026-02.75,1723
2026-03-02,분리,Q3408-00.75BRW,1427
2026-03-02,접착,P1026A-03.00,2425
2026-03-02,분리,Q5420-03.00,1663
2026-03-02,누수,P1026A-00.75,2340
2026-03-02,누수,P1026A-00.75,2375
2026-03-02,누수,P1026A-00.75,2400
2026-03-02,접착,P1026A-00.75,2340
2026-03-02,누수,P3408A-03.50BRW,1560
2026-03-02,누수,P5316A-02.50PIE,1650
2026-03-02,누수,P1026A-03.00,2425
2026-03-02,누수,P1026A-01.75,2390
2026-03-02,접착,P1026A-02.00,2200
2026-03-02,접착,P1026A-00.75,2420
2026-03-02,분리,Q3408-03.25BRW,1853
2026-03-02,접착,P0174A-03.25DBK3,1045
2026-03-02,접착,P3408A-02.25BRW,1325
2026-03-02,접착,P3408A-04.00BRW,1560
2026-03-02,접착,P5316A-02.00PIE,2025
2026-03-02,누수,P1026A-02.75,2590
2026-03-02,누수,P1026A-02.00,2800
2026-03-02,누수,P1026A-00.75,1100
2026-03-02,누수,P1026A-00.75,2430
2026-03-02,누수,P5294A-00.00IGM,895
2026-03-02,하이드,P1026A-03.00,2487
2026-03-02,분리,Q3405-01.00SPC,1210
2026-03-02,접착,P1026A-00.75,2395
2026-03-02,분리,Q3408-03.00BRW,1241
2026-03-02,분리,Q3405-01.00SPC,1786
2026-03-02,접착,P1026A-00.75,2300
2026-03-02,누수,P1026A-03.00,2365
2026-03-02,누수,P1026A-01.75,2415
2026-03-02,누수,P1026A-00.75,2300
2026-03-02,누수,P1026A-03.00,2405
2026-03-02,누수,P1026A-00.75,2395
2026-03-02,누수,P1026A-02.00,2490
2026-03-02,누수,P1026A-03.00,2405
2026-03-02,누수,P5294A-00.00IGM,1705
2026-03-02,누수,P0174A-04.00DBK3,1695
2026-03-02,누수,P1026A-01.75,2375
2026-03-02,누수,P5294A-02.50IGM,1445
2026-03-02,누수,P1026A-03.00,2415
2026-03-02,누수,P1026A-01.00,1980
2026-03-02,접착,P5294A-00.00IGM,1720
2026-03-02,분리,Q1026-00.75,2464
2026-03-02,접착,P0174A-04.00DBK3,1695
2026-03-02,분리,Q1026-02.75,2019
2026-03-02,누수,P5316A-01.75PIE,1975
2026-03-02,누수,P5316A-01.75PIE,2010
2026-03-02,누수,P5316A-02.50PIE,2105
2026-03-02,누수,P1026A-03.00,2395
2026-03-02,접착,P1026A-03.00,2405
2026-03-02,접착,P0174A-03.75DBK3,1615
2026-03-02,접착,P3408A-05.50BRW,980
2026-03-02,접착,P5316A-02.50PIE,1650
2026-03-02,하이드,P1026A-01.75,2421
2026-03-02,하이드,P1026A-00.75,2401
2026-03-02,하이드,P1026A-03.00,2470
2026-03-02,하이드,P0174A-03.75DBK3,1852
2026-03-02,접착,P0174A-03.75DBK3,1710
2026-03-02,분리,Q1026-02.00,2168
2026-03-02,분리,Q1026-01.75,2465
2026-03-02,분리,Q1026-01.75,2443
2026-03-02,분리,Q1026-01.75,2446
2026-03-02,분리,Q1026-01.75,2467
2026-03-02,접착,P3408A-03.75BRW,1575
2026-03-02,접착,P5316A-02.75PIE,2190
2026-03-02,분리,Q1026-01.75,2091
2026-03-02,하이드,P0174A-03.00DBK3,1407
2026-03-02,누수,P1026A-01.00,2110
2026-03-02,누수,P5294A-00.00IGM,925
2026-03-02,누수,P1026A-01.75,2395
2026-03-02,누수,P3405A-03.25SPC,1385
2026-03-02,하이드,P1026A-02.75,2239
2026-03-02,하이드,P3405A-03.00SPC,683
2026-03-02,접착,P3408A-04.50BRW,1280
2026-03-02,분리,Q1026-01.75,2911
2026-03-02,분리,Q1026-01.00,2436
2026-03-02,분리,Q1025+02.00+1.00,1412
2026-03-02,접착,P3406A-01.00ASB,1860
2026-03-02,하이드,P0174A-03.75DBK3,1598
2026-03-02,하이드,P3405A-03.00SPC,678
2026-03-02,하이드,P3408A-03.75BRW,1644
2026-03-02,하이드,P3406A-02.75ASB,1584
2026-03-02,분리,Q3405-01.25SPC,1184
2026-03-02,분리,Q1026-03.00,2495
2026-03-02,분리,Q1026-03.00,2500
2026-03-02,분리,Q3405-01.75SPC,1247
2026-03-02,분리,Q3405-01.00SPC,1290
2026-03-02,하이드,P3406A-02.75ASB,773
2026-03-02,하이드,P3405A-03.75SPC,658
2026-03-02,하이드,P1026A-01.75,2433
2026-03-02,하이드,P3406A-03.75ASB,529
2026-03-02,하이드,P0510A+07.50,1792
2026-03-02,하이드,P3405A-03.00SPC,1017
2026-03-02,하이드,P3408A-01.00BRW,1632
2026-03-02,하이드,P1026A-00.75,2482
2026-03-02,하이드,P0174A-03.25DBK3,1261
2026-03-02,하이드,P3405A-03.00SPC,472
2026-03-02,하이드,P1026A-01.75,2448
2026-03-02,하이드,P1026A-00.75,2425
2026-03-02,하이드,P1026A-03.00,2491
2026-03-02,하이드,P1026A-00.75,2444
2026-03-02,하이드,P1026A-03.00,2475
2026-03-02,접착,P5294A-00.00IGM,895
2026-03-02,분리,Q1026-00.75,2433
2026-03-02,분리,Q1026-00.75,2425
2026-03-02,분리,Q1026-02.75,2787
2026-03-02,분리,Q1026-02.75,1149
2026-03-02,하이드,P0588A-02.00,1831
2026-03-02,접착,P3408A-03.50BRW,505
2026-03-02,접착,P3408A-06.00BRW,1580
2026-03-02,하이드,P3408A-04.25BRW,1574
2026-03-02,하이드,P3408A-03.75BRW,1606
2026-03-02,하이드,P1026A-03.00,2470
2026-03-02,하이드,P1026A-02.75,2731
2026-03-02,하이드,P1026A-01.75,2451
2026-03-02,하이드,P1026A-01.75,2465
2026-03-02,하이드,P1026A-02.75,2318
2026-03-02,분리,Q1026-00.75,2435
2026-03-02,접착,P3408A-05.50BRW,975
2026-03-02,분리,Q1026-01.75,2439
2026-03-02,하이드,P5316A-01.50PIE,1923
2026-03-02,분리,Q1026-02.00,2453
2026-03-02,분리,Q1025+01.50+1.50,1674
2026-03-02,접착,P5416A+03.00+1.00,1365
2026-03-02,접착,P3408A-04.00BRW,1625
2026-03-02,접착,P5316A-01.50PIE,1885
2026-03-02,하이드,P5316A-02.50PIE,1655
2026-03-02,접착,P1026A-02.00,2810
2026-03-02,하이드,P1026A-01.75,2631
2026-03-02,하이드,P1026A-03.00,2492
2026-03-02,하이드,P3408A-01.50BRW,1729
2026-03-02,하이드,P1026A-00.75,2417
2026-03-02,하이드,P3408A-00.00BRW,1277
2026-03-02,하이드,P1026A-01.75,2452
2026-03-02,하이드,P3406A-03.25ASB,1950
2026-03-02,하이드,P1026A-02.75,1936
2026-03-02,하이드,P1026A-01.00,1939
2026-03-02,누수,P3408A-02.25BRW,1370
2026-03-02,누수,P5316A-02.75PIE,2190
2026-03-02,누수,P1026A-00.75,2430
2026-03-02,누수,P1026A-02.75,2410
2026-03-02,누수,P1026A-00.75,2355
2026-03-02,하이드,P3408A-00.00BRW,1197
2026-03-02,하이드,P3408A-03.75BRW,1668
2026-03-02,하이드,P1026A-01.75,2449
2026-03-02,하이드,P1026A-03.00,2426
2026-03-02,분리,Q1026-03.00,2495
2026-03-02,분리,Q3405-01.00SPC,1403
2026-03-02,접착,P1026A-03.00,2440
2026-03-02,접착,P1026A-03.00,2445
2026-03-02,누수,P1026A-03.00,2410
2026-03-02,누수,P5316A-01.50PIE,1885
2026-03-02,누수,P1026A-00.75,2340
2026-03-02,접착,P1026A-03.00,2415
2026-03-02,접착,P1026A-00.75,2340
2026-03-02,누수,P1026A-03.00,2430
2026-03-02,누수,P5316A-02.50PIE,1625
2026-03-02,하이드,P0510A+07.50,1719
2026-03-02,하이드,P0174A-03.00DBK3,1223
2026-03-02,누수,P1026A-03.00,2410
2026-03-02,누수,P5316A-00.50PIE,2125
2026-03-02,분리,Q3405-01.25SPC,1381
2026-03-02,분리,Q3405-03.75SPC,558
2026-03-02,분리,Q1026-03.00,2500
2026-03-02,접착,P1026A-00.75,1100
2026-03-02,접착,P1026A-00.75,2435
2026-03-02,하이드,P0174A-03.75DBK3,1470
2026-03-02,누수,P3408A-02.25BRW,1295
2026-03-02,누수,P5316A-02.00PIE,2025
2026-03-02,누수,P1026A-03.00,2380
2026-03-02,누수,P3408A-04.50BRW,1280
2026-03-02,분리,Q0588-02.00,1572
2026-03-02,분리,Q0588-04.25,1301
2026-03-02,분리,Q0588-05.00,1116
2026-03-02,분리,Q3405-03.25SPC,656
2026-03-02,분리,Q3405-01.00SPC,951
2026-03-02,접착,P5316A-01.75PIE,2010
2026-03-02,접착,P5316A-02.50PIE,2105
2026-03-02,접착,P5316A-01.75PIE,1975
2026-03-02,하이드,P5316A-01.75PIE,2195
2026-03-02,하이드,P1026A-03.00,2455
2026-03-02,하이드,P1026A-01.00,2085
2026-03-02,하이드,P1026A-01.75,2107
2026-03-02,접착,P0174A-03.75DBK3,1480
2026-03-02,분리,Q1026-01.00,2204
2026-03-02,하이드,P0588A-04.75,1136
2026-03-02,분리,Q1025+03.25+1.00,1477
2026-03-02,분리,Q1026-01.00,2334
2026-03-02,분리,Q1026-00.75,2430
2026-03-02,하이드,P0588A-02.00,1572
2026-03-02,접착,P5316A-01.75PIE,2140
2026-03-02,접착,P5316A-01.25PIE,1400
2026-03-02,분리,Q1026-00.75,2425
2026-03-02,분리,Q1026-00.75,1799
2026-03-02,하이드,P1026A-03.00,2472
2026-03-02,하이드,P1026A-02.75,2378
2026-03-02,하이드,P1026A-01.75,2969
2026-03-02,접착,P1026A-02.75,2410
2026-03-02,누수,P5316A-00.50PIE,1815
2026-03-02,분리,Q1025+02.75+1.00,1555
2026-03-02,분리,Q1025+01.75+1.00,1574
2026-03-02,분리,Q1026-01.00,2507
2026-03-02,접착,P3405A-03.25SPC,1015
2026-03-02,하이드,P5316A-00.50PIE,1846
2026-03-02,접착,P5316A-00.50PIE,1820
2026-03-02,분리,Q1026-00.75,2427
2026-03-02,접착,P0174A-03.75DBK3,1730
2026-03-02,분리,Q1026-03.00,2500
2026-03-02,분리,Q3408-00.50BRW,1499
2026-03-02,분리,Q3408-00.75BRW,1133
2026-03-02,접착,P1026A-03.00,2425
2026-03-02,하이드,P1026A+02.75,2279
2026-03-02,하이드,P1026A-02.00,2366
2026-03-02,하이드,P1026A-00.75,2442
2026-03-02,하이드,P1026A-01.75,1893
2026-03-02,하이드,P1026A+07.50,1949
2026-03-02,접착,P3405A-01.75SPC,1710
2026-03-02,접착,P3408A-01.50BRW,1580
2026-03-02,분리,Q1025+01.75+1.50,1720
2026-03-02,누수,P1026A-03.00,2400
2026-03-02,누수,P1026A-01.75,2390
2026-03-02,누수,P1026A-00.75,2370
2026-03-02,분리,Q1026-01.75,2800
2026-03-02,분리,Q3400-07.50BRW,1491
2026-03-02,하이드,P1026A-03.00,2496
2026-03-02,하이드,P1026A-03.00,2489
2026-03-02,하이드,P1026A-03.00,2496
2026-03-02,하이드,P1026A-01.00,2820
2026-03-02,하이드,P5413A-03.25,2798
2026-03-02,하이드,P1026A-00.75,2420
2026-03-02,하이드,P1026A-02.75,2670
2026-03-02,하이드,P1026A-00.75,2381
2026-03-02,하이드,P1026A+08.00,1902
2026-03-02,분리,Q3408-00.50BRW,1629
2026-03-02,분리,Q5420-03.25,1518
2026-03-02,분리,Q5420-01.75,1516
2026-03-02,접착,P1026A-03.00,2350
2026-03-02,하이드,P1026A-03.00,2424
2026-03-02,하이드,P1026A-03.00,2497
2026-03-02,하이드,P1026A-02.75,2931
2026-03-02,하이드,P1026A-02.75,2474
2026-03-02,하이드,P1026A-00.75,2391
2026-03-02,하이드,P1026A-01.75,2411
2026-03-02,하이드,P1026A-03.00,2457
2026-03-02,하이드,P1026A-03.00,2472
2026-03-02,하이드,P1026A-01.75,2436
2026-03-02,하이드,P1026A-02.75,2936
2026-03-02,하이드,P1026A-00.75,2389
2026-03-02,하이드,P1026A-00.75,2393
2026-03-02,접착,P1026A-03.00,2385
2026-03-02,누수,P3408A-04.00BRW,1550
2026-03-02,하이드,P1026A-01.75,2443
2026-03-02,하이드,P1026A-01.00,2178
2026-03-02,하이드,P1026A-01.75,2442
2026-03-02,하이드,P1026A-03.00,2234
2026-03-02,하이드,P5413A-02.00,2791
2026-03-02,접착,P3408A-00.00BRW,1105
2026-03-02,접착,P5316A-02.00PIE,1320
2026-03-02,접착,P0174A-03.00DBK3,1810
2026-03-02,누수,P3408A-01.50BRW,1580
2026-03-02,분리,Q3405-01.75SPC,1381
2026-03-02,접착,P1026A-00.75,2380
2026-03-02,접착,P1026A-00.75,2400
2026-03-02,분리,Q3405-01.75SPC,1057
2026-03-02,접착,P1026A-01.75,2395
2026-03-02,접착,P1026A-00.75,2375
2026-03-02,접착,P1026A-00.75,2385
2026-03-02,분리,Q0174-01.00DBK3,1014
2026-03-02,분리,Q1026-02.00,2869
2026-03-02,분리,Q1026-01.00,2825
2026-03-02,접착,P1026A-01.00,2115
2026-03-02,접착,P1026A-03.00,2410
2026-03-02,접착,P1026A-01.75,2400
2026-03-02,분리,Q0174-01.00DBK3,1552
2026-03-02,접착,P5316A-00.50PIE,2125
2026-03-02,분리,Q1025+04.50+1.50,1797
2026-03-02,분리,Q1025+02.75+2.00,1643
2026-03-02,분리,Q1026-02.75,2494
2026-03-02,분리,Q1026-02.75,693
2026-03-02,접착,P3405A-02.00SPC,1765
2026-03-02,접착,P1026A-00.75,2345
2026-03-02,누수,P1026A-00.75,2345
2026-03-02,하이드,P5413A-02.00,2717
2026-03-02,하이드,P1026A-02.75,2493
2026-03-02,하이드,P0174A-05.00DBK3,1739
2026-03-02,접착,P1026A-01.75,2375
2026-03-02,접착,P1026A-03.00,2400
2026-03-02,접착,P1026A-01.75,2335
2026-03-02,누수,P1026A-03.00,2430
2026-03-02,접착,P1026A-02.75,2340
2026-03-02,하이드,P0174A-03.00DBK3,1830
2026-03-02,하이드,P0174A-05.00DBK3,1759
2026-03-02,누수,P5416A+03.00+1.00,1350
2026-03-02,하이드,P1026A-01.00,2191
2026-03-02,분리,Q1025+05.25+1.50,1443
2026-03-02,누수,P3405A-03.25SPC,1015
2026-03-02,접착,P1026A-02.75,2675
2026-03-02,누수,P3408A-06.00BRW,1580
2026-03-02,분리,Q1026-00.75,2423
2026-03-02,접착,P1026A-01.75,2375
2026-03-02,분리,Q3405-01.25SPC,1698
2026-03-02,누수,P3408A-04.00BRW,1620
2026-03-02,접착,P1025A-03.50+2.50,1800
2026-03-02,접착,P5316A-02.50PIE,1625
2026-03-02,분리,Q3405-01.00SPC,1450
2026-03-02,하이드,P1026A-02.75,2161
2026-03-02,하이드,P1026A+07.00,1919
2026-03-02,접착,P3408A-06.50BRW,1445
2026-03-02,접착,P3408A-03.75BRW,1555
2026-03-02,분리,Q1025+01.25+1.50,1719
2026-03-02,분리,Q1025+02.25+1.00,1565
2026-03-02,접착,P5316A-00.00PIE,1030
2026-03-02,접착,P1026A-00.75,2390
2026-03-02,분리,Q3405-01.00SPC,1137
2026-03-02,분리,Q3405-01.25SPC,1143
2026-03-02,접착,P1026A-00.75,2385
2026-03-02,분리,Q3405-01.00SPC,1376
2026-03-02,분리,Q3405-03.00SPC,1506
2026-03-02,분리,Q0174-01.50DBK3,1723
2026-03-02,분리,Q5420-03.00,1917
2026-03-02,분리,Q0174-01.00DBK3,1670
2026-03-02,접착,P1026A-01.00,2155
2026-03-02,분리,Q1026-02.75,2956
2026-03-02,누수,P3408A-06.50BRW,1445
2026-03-02,누수,P3408A-00.00BRW,1090
2026-03-02,분리,Q1026-01.00,888
2026-03-02,접착,P5316A-04.00PIE,695
2026-03-02,접착,P5316A-00.00PIE,140
2026-03-02,분리,Q0174-05.00DBK3,1555
2026-03-02,분리,Q1026-01.00,870
2026-03-02,분리,Q1026-02.75,2336
2026-03-02,분리,Q3405-03.25SPC,1566
2026-03-02,접착,P3405A-01.00SPC,1735
2026-03-02,접착,P1026A-01.75,2390
2026-03-02,접착,P1026A-03.00,2400
2026-03-02,분리,Q1026-01.00,2319
2026-03-02,접착,P0174A-03.25DBK3,1145
2026-03-02,접착,P3405A-01.25SPC,1655
2026-03-02,분리,Q0174-05.00DBK3,1454
2026-03-02,분리,Q1026-03.00,1970
2026-03-02,분리,Q0588-02.00,1836
2026-03-02,분리,Q3408-01.00BRW,1360
2026-03-02,분리,Q3408-00.00BRW,923
2026-03-02,분리,Q0174-01.25DBK3,1701
2026-03-02,분리,Q1025+01.50+1.50,1862
2026-03-02,분리,Q1025+04.75+1.50,1580
2026-03-02,분리,Q0174-05.00DBK3,1814
2026-03-02,분리,Q3408-00.00BRW,810
2026-03-02,분리,Q3408-01.25BRW,1203
2026-03-02,분리,Q0174-01.25DBK3,1662
2026-03-02,분리,Q3405-01.00SPC,899
2026-03-02,분리,Q0174-01.00DBK3,1541
2026-03-02,분리,Q0174-05.00DBK3,1876
2026-03-02,분리,Q3405-01.25SPC,1032
2026-03-02,분리,Q3405-03.25SPC,1856
2026-03-02,분리,Q3408-02.25BRW,1466
2026-03-02,접착,P1026A-01.00,1990
2026-03-02,분리,Q0174-01.25DBK3,1550
2026-03-02,분리,Q1026-03.00,2484
2026-03-02,접착,P1026A-00.75,2325
2026-03-02,분리,Q1026-03.00,2465
2026-03-02,접착,P1026A-00.75,2455
2026-03-02,분리,Q0174-01.00DBK3,1580
2026-03-02,접착,P1026A-00.75,2420
2026-03-02,분리,Q3405-01.75SPC,1737
2026-03-02,분리,Q3408-01.50BRW,1498
2026-03-02,분리,Q1026-02.75,2500
2026-03-02,접착,P1026A-00.75,2355
2026-03-02,분리,Q0174-01.00DBK3,1689
2026-03-02,접착,P1026A-02.75,1865
2026-03-02,분리,Q1026-02.75,2589
2026-03-02,분리,Q1026-02.75,2776
2026-03-02,분리,Q3405-01.00SPC,1589
2026-03-02,분리,Q0588-04.75,1136
2026-03-02,분리,Q3405-01.00SPC,1665
2026-03-02,분리,Q1026-03.00,2481
2026-03-02,사출,R1026-03.00,2625
2026-03-02,사출,R1026-00.75,2725
2026-03-02,사출,R3408-00.00BRW,1303
2026-03-02,사출,R3408-00.00BRW,1322
2026-03-02,사출,R1026-00.75,2690
2026-03-02,사출,R1026-00.75,2692
2026-03-02,사출,R1026-01.75,2679
2026-03-02,사출,R1026-02.00,3075
2026-03-02,사출,R1026-03.00,2625
2026-03-02,사출,R1026-03.00,2620
2026-03-02,사출,R1026-03.00,2625
2026-03-02,사출,R1026-02.75,3331
2026-03-02,사출,R1026-02.75,3330
2026-03-02,사출,R1026-01.00,2718
2026-03-02,사출,R1026-01.75,2696
2026-03-02,사출,R1026-00.75,2715
2026-03-02,사출,R1026-00.75,2710
2026-03-02,사출,R1026-00.75,2084
2026-03-02,사출,R1026-02.75,2829
2026-03-02,사출,R3408-00.00BRW,997
2026-03-02,사출,R3408-00.00BRW,1266
2026-03-02,사출,R3405-02.25SPC,1643
2026-03-02,사출,R3405-02.25SPC,1934
2026-03-02,사출,R1026-03.00,2620
2026-03-02,사출,R1026-03.00,2606
2026-03-02,사출,R1026-03.00,2625
2026-03-02,사출,R1026-02.75,2831
2026-03-02,사출,R1026-03.00,2590
2026-03-02,사출,R1026-01.00,2999
2026-03-02,사출,R1026-01.75,2707
2026-03-02,사출,R1026-01.75,2683
2026-03-02,사출,R1026-01.75,2686
2026-03-02,사출,R1026-01.75,2710
2026-03-02,사출,R1026-01.00,2218
2026-03-02,사출,R1026-00.75,2712
2026-03-02,사출,R0174-01.00DBK3,1939
2026-03-02,사출,R3405-01.00SPC,1617
2026-03-02,사출,R3405-01.00SPC,1717
2026-03-02,사출,R3405-01.25SPC,1925
2026-03-02,사출,R3405-01.75SPC,1834
2026-03-02,사출,R3405-01.00SPC,1733
2026-03-02,사출,R3405-01.25SPC,1292
2026-03-02,사출,R3405-01.75SPC,1487
2026-03-02,사출,R3405-01.75SPC,1396
2026-03-02,사출,R3405-01.75SPC,1991
2026-03-02,사출,R3408-01.50BRW,1580
2026-03-02,사출,R3405-02.25SPC,0
2026-03-02,사출,R0588-04.75,2110
2026-03-02,사출,R0588-04.00,2109
2026-03-02,사출,R0588-04.50,2110
2026-03-02,사출,R1026-00.75,2690
2026-03-02,사출,R1026-00.75,2682
2026-03-02,사출,R1026-01.75,3120
2026-03-02,사출,R1026-01.00,2731
2026-03-02,사출,R0174-01.00DBK3,1976
2026-03-02,사출,R0174-01.25DBK3,1905
2026-03-02,사출,R0588-04.50,2110
2026-03-02,사출,R0588-04.25,2109
2026-03-02,사출,R1026-01.00,3134
2026-03-02,사출,R1026-01.00,2676
2026-03-02,사출,R0174-01.00DBK3,1790
2026-03-02,사출,R0174-01.25DBK3,1925
2026-03-02,사출,R1026-00.75,2708
2026-03-02,사출,R1026-02.00,2752
2026-03-02,사출,R1025+01.25+2.00,2152
2026-03-02,사출,R1025+01.75+2.00,2105
2026-03-02,사출,R1026-02.75,3329
2026-03-02,사출,R3405-04.00SPC,0
2026-03-02,사출,R3405-01.00SPC,1924
2026-03-02,사출,R3405-01.00SPC,2004
2026-03-02,사출,R3405-01.25SPC,2036
2026-03-02,사출,R3405-01.00SPC,1793
2026-03-02,사출,R3405-01.25SPC,0
2026-03-02,사출,R1026-03.00,2160
2026-03-02,사출,R3408-00.00BRW,1166
2026-03-02,사출,R3405-02.75SPC,495
2026-03-02,사출,R3408-03.00BRW,1914
2026-03-02,사출,R3408-00.00BRW,1141
2026-03-02,사출,R3408-00.00BRW,0
2026-03-02,사출,R3408-00.00BRW,1271
2026-03-02,사출,R3408-03.25BRW,1680
2026-03-02,사출,R3405-02.50SPC,1726
2026-03-02,사출,R3408-03.00BRW,1726
2026-03-02,사출,R1025+02.75+2.00,2076
2026-03-02,사출,R3405-01.00SPC,1599
2026-03-02,사출,R3405-01.00SPC,1725
2026-03-02,사출,R3408-01.25BRW,1584
2026-03-02,사출,R3408-01.25BRW,843
2026-03-02,사출,R3408-01.00BRW,1324
2026-03-02,사출,R3408-01.50BRW,1896
2026-03-02,사출,R0588-04.75,2110
2026-03-02,사출,R0174-01.00DBK3,1785
2026-03-02,사출,R1025+02.50+2.00,2107
2026-03-02,사출,R1025+03.00+2.00,2153
2026-03-02,사출,R1025+01.25+2.00,2165
2026-03-02,사출,R0174-01.00DBK3,1873
2026-03-02,사출,R0174-01.00DBK3,1700
2026-03-02,사출,R0174-01.00DBK3,1815
2026-03-02,사출,R0174-01.25DBK3,1879
2026-03-02,사출,R1026-01.00,2240
2026-03-02,사출,R0588-04.75,2109
2026-03-02,사출,R3408-02.00BRW,928
2026-03-02,사출,R3408-03.00BRW,1732
2026-03-02,사출,R3405-02.50SPC,0
2026-03-02,사출,R3405-04.00SPC,1147
2026-03-02,사출,R1026-01.00,2427
2026-03-02,사출,R1025+01.50+2.00,2130
2026-03-02,사출,R0174-01.00DBK3,1949
2026-03-02,사출,R1026-03.00,2609
2026-03-02,사출,R3405-02.50SPC,1120
2026-03-02,사출,R3405-03.00SPC,1481
2026-03-02,사출,R3405-04.75SPC,1686
2026-03-02,사출,R3405-04.75SPC,1552
2026-03-02,사출,R3405-04.50SPC,1735
2026-03-02,사출,R3408-02.00BRW,1816
2026-03-02,사출,R3405-04.25SPC,1754
2026-03-02,사출,R3405-04.50SPC,1817
2026-03-02,사출,R1026-01.75,2755
2026-03-02,사출,R1025+02.25+2.00,2191
2026-03-02,사출,R0588-05.00,2110
2026-03-02,사출,R0174-01.00DBK3,1942
2026-03-02,사출,R3405-04.00SPC,1573
2026-03-02,사출,R3408-01.50BRW,1676
2026-03-02,사출,R3408-02.00BRW,917
2026-03-02,사출,R3408-01.50BRW,1862
2026-03-02,사출,R3408-02.00BRW,1793
2026-03-02,사출,R0174-01.50DBK3,1950
2026-03-02,사출,R3408-01.00BRW,0
2026-03-02,사출,R0174-01.00DBK3,1973
2026-03-02,사출,R0174-01.25DBK3,1958
2026-03-02,사출,R0174-01.25DBK3,1995
2026-03-03,접착,P5294A-02.25IGM,505
2026-03-03,분리,Q0174-01.00DBK3,1332
2026-03-03,접착,P5316A-05.00PIE,930
2026-03-03,접착,P5316A-02.75PIE,410
2026-03-03,접착,P5170A-01.75,2235
2026-03-03,접착,P5317A-00.00CED,715
2026-03-03,접착,P3406A-03.25ASB,1930
2026-03-03,분리,Q3408-01.50BRW,1560
2026-03-03,분리,Q1026-01.75,2475
2026-03-03,분리,Q1026-01.75,2472
2026-03-03,접착,P1026A-00.75,2360
2026-03-03,접착,P1026A-02.75,2210
2026-03-03,분리,Q5420-01.75,1611
2026-03-03,분리,Q5420-02.75,1558
2026-03-03,접착,P5293A-08.50CWN,755
2026-03-03,누수,P5316A-00.00PIE,1030
2026-03-03,접착,P3408A-01.00BRW,1575
2026-03-03,누수,P3405A-01.75SPC,1690
2026-03-03,누수,P3408A-05.50BRW,975
2026-03-03,접착,P5292A-07.00WIB,830
2026-03-03,분리,Q0174-01.25DBK3,1853
2026-03-03,접착,P3405A-03.00SPC,605
2026-03-03,접착,P5170A-01.50,1870
2026-03-03,분리,Q3408-01.50BRW,1445
2026-03-03,접착,P1026A-01.75,1010
2026-03-03,누수,P1026A-01.75,2375
2026-03-03,누수,P5316A-01.25PIE,1400
2026-03-03,누수,P1026A-01.75,2335
2026-03-03,분리,Q3408-01.50BRW,1193
2026-03-03,접착,P1026A-01.75,2385
2026-03-03,누수,P3405A-01.00SPC,1730
2026-03-03,누수,P3408A-03.75BRW,1570
2026-03-03,누수,P1026A-02.75,2640
2026-03-03,누수,P1026A-06.50,14
2026-03-03,접착,P5292A-07.00WIB,830
